BenchmarkName,TestFilePath,TestCaseName,InvokeFunPre_Count_Raw,InvokeFunPre_Count_Normalized,Invokes_with_callback_Raw,Invokes_with_callback_Normalized,Cbs_Total_delay_ms_Raw,Cbs_Total_delay_ms_Normalized,Cb_Delays_Greater_Than_100_ms_Raw,Cb_Delays_Greater_Than_100_ms_Normalized,InvokesInterval_Greater_Than_100_ms_Raw,InvokesInterval_Greater_Than_100_ms_Normalized,AsyncFunction_Count_Raw,AsyncFunction_Count_Normalized,Await_Count_Raw,Await_Count_Normalized,Unique_Asynchook_ids_Raw,Unique_Asynchook_ids_Normalized,totalSettledPromises_Raw,totalSettledPromises_Normalized,avgResolved_Raw,avgResolved_Normalized,avgRejected_Raw,avgRejected_Normalized,longestResolved_Raw,longestResolved_Normalized,resolvedPercentage_Raw,resolvedPercentage_Normalized,awaitIntervals_Raw,awaitIntervals_Normalized,Total_duration_s,HasEventRace
agentkeepalive-23,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/known-bugs/agentkeepalive-23/test/agent.test.js,"agent.test.js should default options set right",91,0.012121212121212121,8,0,640.053453002125,0.00030847837078933624,2,0,3,0.2,0,0,0,0,5,0,2,1,1582,0.2926055750292105,0,0,1609,0.2966666666666667,100,1,0,0,"10.877",Undefined
agentkeepalive-23,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/known-bugs/agentkeepalive-23/test/agent.test.js,"agent.test.js should request / 200 status",168,0.47878787878787876,25,0.5,13453.781289998442,0.3577573476387925,16,0.5185185185185185,4,0.4,0,0,0,0,13,0.38095238095238093,2,1,1673,0.32298447671507263,0,0,1678,0.31966666666666665,100,1,0,0,"9.739",Undefined
agentkeepalive-23,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/known-bugs/agentkeepalive-23/test/agent.test.js,"agent.test.js should request again and use the same socket",89,0,8,0,783.4463390018791,0.00430853406213159,2,0,3,0.2,0,0,0,0,5,0,2,1,1579,0.2916040727758304,0,0,1596,0.29233333333333333,100,1,0,0,"9.523",Undefined
agentkeepalive-23,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/known-bugs/agentkeepalive-23/test/agent.test.js,"agent.test.js should remove keepalive socket when server side destroy()",89,0,8,0,628.9952060002834,0,2,0,2,0,0,0,0,0,5,0,2,1,1578.5,0.2914371557336004,0,0,1590,0.29033333333333333,100,1,0,0,"9.690",Undefined
agentkeepalive-23,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/known-bugs/agentkeepalive-23/test/agent.test.js,"agent.test.js should remove socket when socket.destroy()",159,0.42424242424242425,22,0.4117647058823529,6821.541478989646,0.17274587780605685,13,0.4074074074074074,3,0.2,0,0,0,0,12,0.3333333333333333,2,1,1735.5,0.3438491069938241,0,0,1755,0.3453333333333333,100,1,0,0,"9.468",Undefined
agentkeepalive-23,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/known-bugs/agentkeepalive-23/test/agent.test.js,"agent.test.js should use new socket when hit the max keepalive time: 1000ms",225,0.8242424242424242,31,0.6764705882352942,22833.92590600811,0.6194237517653349,19,0.6296296296296297,4,0.4,0,0,0,0,20,0.7142857142857143,2,1,3701,1,0,0,3719,1,100,1,0,0,"12.177",Undefined
agentkeepalive-23,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/known-bugs/agentkeepalive-23/test/agent.test.js,"agent.test.js should disable keepalive when keepAlive=false",146,0.34545454545454546,17,0.2647058823529412,4017.8365859910846,0.09453435680980428,8,0.2222222222222222,5,0.6,0,0,0,0,11,0.2857142857142857,2,1,1630.5,0.3087965281255216,0,0,1648,0.30966666666666665,100,1,0,0,"10.423",Undefined
agentkeepalive-23,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/known-bugs/agentkeepalive-23/test/agent.test.js,"agent.test.js should not keepalive when client.abort()",131,0.2545454545454545,13,0.14705882352941177,2016.9186950009316,0.038717201433090355,4,0.07407407407407407,5,0.6,0,0,0,0,7,0.09523809523809523,2,1,1640.5,0.3121348689701218,0,0,1650,0.31033333333333335,100,1,0,0,"10.013",Undefined
agentkeepalive-23,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/known-bugs/agentkeepalive-23/test/agent.test.js,"agent.test.js should keep 1 socket",179,0.5454545454545454,25,0.5,6429.5483449958265,0.1618109255197785,13,0.4074074074074074,6,0.8,0,0,0,0,16,0.5238095238095238,2,1,1720.5,0.33884159572692374,0,0,1737,0.3393333333333333,100,1,0,0,"10.599",Undefined
agentkeepalive-23,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/known-bugs/agentkeepalive-23/test/agent.test.js,"agent.test.js should keep 1 free socket",209,0.7272727272727273,31,0.6764705882352942,10445.743531996384,0.2738458030054754,21,0.7037037037037037,5,0.6,0,0,0,0,18,0.6190476190476191,2,1,1716,0.3373393423468536,0,0,1729,0.33666666666666667,100,1,0,0,"10.691",Undefined
agentkeepalive-23,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/known-bugs/agentkeepalive-23/test/agent.test.js,"agent.test.js should keep 2 free socket",203,0.6909090909090909,26,0.5294117647058824,8166.972898995504,0.21027773004114161,14,0.4444444444444444,4,0.4,0,0,0,0,17,0.5714285714285714,2,1,1684.5,0.32682356868636286,0,0,1693,0.32466666666666666,100,1,0,0,"10.684",Undefined
agentkeepalive-23,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/known-bugs/agentkeepalive-23/test/agent.test.js,"agent.test.js should request /remote_close 200 status, after 500ms free socket close",155,0.4,22,0.4117647058823529,10282.789379002526,0.26930007061041045,15,0.48148148148148145,4,0.4,0,0,0,0,12,0.3333333333333333,2,1,2277,0.5246202637289267,0,0,2295,0.5253333333333333,100,1,0,0,"10.948",Undefined
agentkeepalive-23,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/known-bugs/agentkeepalive-23/test/agent.test.js,"agent.test.js should fire timeout callback",138,0.296969696969697,17,0.2647058823529412,17247.1055089999,0.46357506673644155,11,0.3333333333333333,4,0.4,0,0,0,0,11,0.2857142857142857,2,1,2022.5,0.4396594892338508,0,0,2042,0.441,100,1,0,0,"10.918",Undefined
agentkeepalive-23,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/known-bugs/agentkeepalive-23/test/agent.test.js,"agent.test.js should free socket timeout",254,1,42,1,36476.71760399453,1,29,1,6,0.8,0,0,0,0,26,1,2,1,2749,0.6821899515940577,0,0,2760,0.6803333333333333,100,1,0,0,"14.985",Undefined
agentkeepalive-23,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/known-bugs/agentkeepalive-23/test/agent.test.js,"agent.test.js should working socket timeout",147,0.3515151515151515,18,0.29411764705882354,23546.509154995903,0.6393018137821191,12,0.37037037037037035,3,0.2,0,0,0,0,8,0.14285714285714285,2,1,3600,0.9662827574695376,0,0,3618,0.9663333333333334,100,1,0,0,"12.569",Undefined
agentkeepalive-23,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/known-bugs/agentkeepalive-23/test/agent.test.js,"agent.test.js should destroy free socket before timeout",164,0.45454545454545453,26,0.5294117647058824,9573.732023997232,0.24952036613900538,16,0.5185185185185185,7,1,0,0,0,0,13,0.38095238095238093,2,1,1654.5,0.31680854615256215,0,0,1669,0.31666666666666665,100,1,0,0,"10.228",Undefined
agentkeepalive-23,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/known-bugs/agentkeepalive-23/test/agent.test.js,"agent.test.js should remove error socket and create new one handle pedding request",214,0.7575757575757576,34,0.7647058823529411,16834.41858199984,0.4520628450555698,22,0.7407407407407407,5,0.6,0,0,0,0,16,0.5238095238095238,2,1,1624,0.30662660657653146,0,0,1634,0.305,100,1,0,0,"12.504",Undefined
agentkeepalive-23,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/known-bugs/agentkeepalive-23/test/agent.test.js,"agent.test.js should destroy all sockets",198,0.6606060606060606,28,0.5882352941176471,8977.320753997192,0.2328830115149523,17,0.5555555555555556,3,0.2,0,0,0,0,13,0.38095238095238093,2,1,1681,0.3256551493907528,0,0,1701,0.3273333333333333,100,1,0,0,"9.902",Undefined
agentkeepalive-23,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/known-bugs/agentkeepalive-23/test/agent.test.js,"agent.test.js should keep max sockets: bugfix for orginal keepalive agent",201,0.6787878787878788,25,0.5,6753.622843001038,0.1708512348149471,15,0.48148148148148145,4,0.4,0,0,0,0,16,0.5238095238095238,2,1,1626.5,0.3074611917876815,0,0,1644,0.30833333333333335,100,1,0,0,"10.253",Undefined
agentkeepalive-23,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/known-bugs/agentkeepalive-23/test/agent.test.js,"agent.test.js keepAlive = false should close socket after request",140,0.3090909090909091,16,0.23529411764705882,3148.4682280104607,0.07028265266166943,8,0.2222222222222222,4,0.4,0,0,0,0,10,0.23809523809523808,2,1,1662.5,0.3194792188282424,0,0,1680,0.32033333333333336,100,1,0,0,"10.491",Undefined
agentkeepalive-23,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/known-bugs/agentkeepalive-23/test/event_race_script.test.js,"transforms script in a test event race script",212,0.7454545454545455,29,0.6176470588235294,13126.513631008565,0.3486279626431035,23,0.7777777777777778,5,0.6,0,0,0,0,7,0.09523809523809523,2,1,705.5,0,0,0,719,0,100,1,0,0,"8.762",True
agentkeepalive-23,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/known-bugs/agentkeepalive-23/test/https_agent.test.js,"https_agent.test.js should GET / success with 200 status",159,0.42424242424242425,25,0.5,16618.965678000823,0.4460526193121605,18,0.5925925925925926,7,1,0,0,0,0,12,0.3333333333333333,2,1,1640,0.31196795192789184,0,0,1656,0.31233333333333335,100,1,0,0,"10.758",Undefined
agentkeepalive-23,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/known-bugs/agentkeepalive-23/test/https_agent.test.js,"https_agent.test.js should free socket timeout",164,0.45454545454545453,26,0.5294117647058824,19395.826576001942,0.523515306262573,19,0.6296296296296297,7,1,0,0,0,0,13,0.38095238095238093,2,1,1681.5,0.3258220664329828,0,0,1685,0.322,100,1,0,0,"12.852",Undefined
agentkeepalive-23,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/known-bugs/agentkeepalive-23/test/https_agent.test.js,"https_agent.test.js should GET / and /foo use the same socket",196,0.6484848484848484,30,0.6470588235294118,22086.917532997206,0.5985853742328002,18,0.5925925925925926,7,1,0,0,0,0,18,0.6190476190476191,2,1,1728.5,0.3415122684026039,0,0,1747,0.3426666666666667,100,1,0,0,"12.710",Undefined
