BenchmarkName,TestFilePath,TestCaseName,InvokeFunPre_Count_Raw,InvokeFunPre_Count_Normalized,Invokes_with_callback_Raw,Invokes_with_callback_Normalized,Cbs_Total_delay_ms_Raw,Cbs_Total_delay_ms_Normalized,Cb_Delays_Greater_Than_100_ms_Raw,Cb_Delays_Greater_Than_100_ms_Normalized,InvokesInterval_Greater_Than_100_ms_Raw,InvokesInterval_Greater_Than_100_ms_Normalized,AsyncFunction_Count_Raw,AsyncFunction_Count_Normalized,Await_Count_Raw,Await_Count_Normalized,Unique_Asynchook_ids_Raw,Unique_Asynchook_ids_Normalized,totalSettledPromises_Raw,totalSettledPromises_Normalized,avgResolved_Raw,avgResolved_Normalized,avgRejected_Raw,avgRejected_Normalized,longestResolved_Raw,longestResolved_Normalized,resolvedPercentage_Raw,resolvedPercentage_Normalized,awaitIntervals_Raw,awaitIntervals_Normalized,Total_duration_s,HasEventRace
socket.io-client,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/open-issues/socket.io-client/test/connection.js,connection should connect to localhost,1110,0.3460253841015364,66,0.336734693877551,68916.21763299778,0.3285837427909998,19,0.3958333333333333,7,0.5,0,0,0,0,33,0.34782608695652173,2,1,70044,0.4995324834763244,0,0,70064,0.4995717467024496,100,1,0,0,0,Undefined
socket.io-client,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/open-issues/socket.io-client/test/connection.js,connection should not connect when autoConnect option set to false,109,0.01169004676018704,0,0,0,0,0,0,5,0.25,0,0,0,0,2,0.010869565217391304,2,1,79,0.00014632196542519021,0,0,95,0.00016416376406098326,100,1,0,0,6631,False
socket.io-client,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/open-issues/socket.io-client/test/connection.js,connection should start two connections with same path,434,0.12024048096192384,4,0.02040816326530612,8.969848001375794,0.00004276709212705267,0,0,7,0.5,0,0,0,0,3,0.021739130434782608,2,1,124,0.0004675165236756078,0,0,132,0.00042825329755039114,100,1,0,0,7375,Undefined
socket.io-client,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/open-issues/socket.io-client/test/connection.js,connection should start two connections with same path and different querystrings,254,0.06012024048096192,2,0.01020408163265306,4.618675000034273,0.000022021253782793643,0,0,5,0.25,0,0,0,0,2,0.010869565217391304,2,1,110,0.00036758932777547786,0,0,125,0.00037829041283617886,100,1,0,0,6746,Undefined
socket.io-client,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/open-issues/socket.io-client/test/connection.js,connection should work with acks,1111,0.34635938543754174,66,0.336734693877551,66711.33175800089,0.3180711279360807,15,0.3125,7,0.5,0,0,0,0,33,0.34782608695652173,2,1,70052.5,0.4995931535595495,0,0,70061,0.4995503340375721,100,1,0,0,0,Undefined
socket.io-client,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/open-issues/socket.io-client/test/connection.js,connection should receive date with ack,1111,0.34635938543754174,66,0.336734693877551,67087.32150600478,0.3198637991373367,15,0.3125,5,0.25,0,0,0,0,33,0.34782608695652173,2,1,70035,0.4994682445646743,0,0,70043,0.49942185804830697,100,1,0,0,0,Undefined
socket.io-client,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/open-issues/socket.io-client/test/connection.js,connection should work with false,1110,0.3460253841015364,66,0.336734693877551,68040.78002799954,0.3244097678586817,20,0.4166666666666667,9,0.75,0,0,0,0,33,0.34782608695652173,2,1,70043,0.4995253458194744,0,0,70054,0.4995003711528579,100,1,0,0,0,Undefined
socket.io-client,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/open-issues/socket.io-client/test/connection.js,connection should receive utf8 multibyte characters,1110,0.3460253841015364,66,0.336734693877551,67267.14577599987,0.32072117833934555,17,0.3541666666666667,7,0.5,0,0,0,0,33,0.34782608695652173,2,1,70038.5,0.49949322636364935,0,0,70047,0.4994504082681437,100,1,0,0,0,Undefined
socket.io-client,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/open-issues/socket.io-client/test/connection.js,connection should connect to a namespace after connection established,1097,0.34168336673346694,66,0.336734693877551,69090.60150199477,0.3294151828543902,15,0.3125,6,375,0,0,0,0,33,0.34782608695652173,2,1,70043,0.4995253458194744,0,0,70057,0.4995217838177354,100,1,0,0,0,Undefined
socket.io-client,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/open-issues/socket.io-client/test/connection.js,connection should open a new namespace after connection gets closed,1098,0.3420173680694723,66,0.336734693877551,68345.60912900139,0.3258631541639517,15,0.3125,6,375,0,0,0,0,33,0.34782608695652173,2,1,70080.5,0.49979300795134973,0,0,70096,0.4998001484611431,100,1,0,0,0,Undefined
