BenchmarkName,TestFilePath,TestCaseName,InvokeFunPre_Count_Raw,InvokeFunPre_Count_Normalized,Invokes_with_callback_Raw,Invokes_with_callback_Normalized,Cbs_Total_delay_ms_Raw,Cbs_Total_delay_ms_Normalized,Cb_Delays_Greater_Than_100_ms_Raw,Cb_Delays_Greater_Than_100_ms_Normalized,InvokesInterval_Greater_Than_100_ms_Raw,InvokesInterval_Greater_Than_100_ms_Normalized,AsyncFunction_Count_Raw,AsyncFunction_Count_Normalized,Await_Count_Raw,Await_Count_Normalized,Unique_Asynchook_ids_Raw,Unique_Asynchook_ids_Normalized,totalSettledPromises_Raw,totalSettledPromises_Normalized,avgResolved_Raw,avgResolved_Normalized,avgRejected_Raw,avgRejected_Normalized,longestResolved_Raw,longestResolved_Normalized,resolvedPercentage_Raw,resolvedPercentage_Normalized,awaitIntervals_Raw,awaitIntervals_Normalized,Total_duration_s,HasEventRace
ncp-6820b0f,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/nodert/explore/ncp-6820b0f/test/ncp.js,"ncp regular files and directories when copying a directory of files files are copied correctly",248,0.06297502714440825,56,0.052222222222222225,1532.5082550058141,0.028548497159245293,1,0.0072992700729927005,0,0,0,0,0,0,46,0.058823529411764705,2,1,132,0.5,0,0,151,0.5376344086021505,100,1,0,0,"8.152",Undefined
ncp-6820b0f,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/nodert/explore/ncp-6820b0f/test/ncp.js,"ncp regular files and directories when copying files using filter files are copied correctly",441,0.1328266377126312,100,0.10111111111111111,4230.144087011926,0.08370499882329092,9,0.06569343065693431,0,0,0,0,0,0,80,0.11145510835913312,2,1,104,0.3541666666666667,0,0,112,0.3279569892473118,100,1,0,0,"8.645",Undefined
ncp-6820b0f,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/nodert/explore/ncp-6820b0f/test/ncp.js,"ncp regular files and directories when using clobber=false the copy is completed successfully",597,0.18928700687658342,156,0.16333333333333333,3777.4248699992895,0.07444859440048433,6,0.043795620437956206,1,1,0,0,0,0,112,0.1609907120743034,2,1,171,0.703125,0,0,186,0.7258064516129032,100,1,0,0,"9.314",Undefined
ncp-6820b0f,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/nodert/explore/ncp-6820b0f/test/ncp.js,"ncp regular files and directories when using transform file descriptors are passed correctly",483,0.14802750633369527,112,0.11444444444444445,3349.535045998171,0.06569985763270685,4,0.029197080291970802,0,0,0,0,0,0,82,0.11455108359133127,2,1,160.5,0.6484375,0,0,171,0.6451612903225806,100,1,0,0,"8.343",Undefined
ncp-6820b0f,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/nodert/explore/ncp-6820b0f/test/ncp.js,"ncp regular files and directories when using rename output files are correctly redirected",484,0.14838943177705394,119,0.12222222222222222,3351.917207996361,0.06574856388158533,5,0.0364963503649635,0,0,0,0,0,0,90,0.12693498452012383,2,1,228,1,0,0,237,1,100,1,0,0,"8.388",Undefined
ncp-6820b0f,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/nodert/explore/ncp-6820b0f/test/ncp.js,"ncp symlink handling copies symlinks by default",164,0.03257328990228013,34,0.027777777777777776,791.570730002597,0.013399112892502943,2,0.014598540145985401,0,0,0,0,0,0,27,0.029411764705882353,2,1,146.5,0.5755208333333334,0,0,162,0.5967741935483871,100,1,0,0,"7.683",Undefined
ncp-6820b0f,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/nodert/explore/ncp-6820b0f/test/ncp.js,"ncp symlink handling copies file contents when dereference=true",192,0.042707202316322836,40,0.034444444444444444,1395.8884849976748,0.0257551369575491,2,0.014598540145985401,0,0,0,0,0,0,31,0.03560371517027864,2,1,172,0.7083333333333334,0,0,188,0.7365591397849462,100,1,0,0,"7.876",Undefined
ncp-6820b0f,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/nodert/explore/ncp-6820b0f/test/ncp.js,"ncp broken symlink handling copies broken symlinks by default",88,0.005066956207021353,13,0.0044444444444444444,268.14341500308365,0.0026969939377335917,1,0.0072992700729927005,0,0,0,0,0,0,11,0.0046439628482972135,2,1,127,0.4739583333333333,0,0,142,0.489247311827957,100,1,0,0,"7.723",Undefined
ncp-6820b0f,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/nodert/explore/ncp-6820b0f/test/ncp.js,"ncp broken symlink handling returns an error when dereference=true",77,0.0010857763300760044,9,0,147.14148099906743,0.00022295971300205275,0,0,0,0,0,0,0,0,8,0,2,1,52,0.08333333333333333,0,0,61,0.053763440860215055,100,1,0,0,"7.528",Undefined
ncp-6820b0f,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/nodert/explore/ncp-6820b0f/test/ncp.js,"ncp modified files copies if file not exists copy file to target",91,0.006152732537097358,13,0.0044444444444444444,254.90311499871314,0.0024262796253868278,1,0.0072992700729927005,0,0,0,0,0,0,11,0.0046439628482972135,2,1,98.5,0.3255208333333333,0,0,107,0.3010752688172043,100,1,0,0,"7.630",Undefined
