BenchmarkName,TestFilePath,TestCaseName,InvokeFunPre_Count_Raw,InvokeFunPre_Count_Normalized,Invokes_with_callback_Raw,Invokes_with_callback_Normalized,Cbs_Total_delay_ms_Raw,Cbs_Total_delay_ms_Normalized,Cb_Delays_Greater_Than_100_ms_Raw,Cb_Delays_Greater_Than_100_ms_Normalized,InvokesInterval_Greater_Than_100_ms_Raw,InvokesInterval_Greater_Than_100_ms_Normalized,AsyncFunction_Count_Raw,AsyncFunction_Count_Normalized,Await_Count_Raw,Await_Count_Normalized,Unique_Asynchook_ids_Raw,Unique_Asynchook_ids_Normalized,totalSettledPromises_Raw,totalSettledPromises_Normalized,avgResolved_Raw,avgResolved_Normalized,avgRejected_Raw,avgRejected_Normalized,longestResolved_Raw,longestResolved_Normalized,resolvedPercentage_Raw,resolvedPercentage_Normalized,awaitIntervals_Raw,awaitIntervals_Normalized,Total_duration_s,HasEventRace
json-file-store-6aada66,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/nodert/explore/json-file-store-6aada66/Store.spec.js,"The jfs module is a class",74,0.0718954248366013,3,0,391.9620369998738,0.16468007073511298,2,0.4,5,0.3333333333333333,0,0,0,0,5,0,2,1,173.5,0.5734989648033126,0,0,200,0.6371308016877637,100,1,0,0,"6.277",Undefined
json-file-store-6aada66,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/nodert/explore/json-file-store-6aada66/Store.spec.js,"The jfs module resolves the path correctly",88,0.16339869281045752,5,0.08695652173913043,621.1747210007161,0.31022555175223254,3,0.6,3,0,0,0,0,0,5,0,2,1,109,0.3064182194616977,0,0,119,0.29535864978902954,100,1,0,0,"6.909",Undefined
json-file-store-6aada66,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/nodert/explore/json-file-store-6aada66/Store.spec.js,"The jfs module can pretty print the file content",97,0.2222222222222222,4,0.043478260869565216,690.989830000326,0.35455675299401684,2,0.4,4,0.16666666666666666,0,0,0,0,5,0,2,1,139.5,0.432712215320911,0,0,149,0.4219409282700422,100,1,0,0,"5.930",Undefined
json-file-store-6aada66,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/nodert/explore/json-file-store-6aada66/Store.spec.js,"The jfs module save method can save an object",154,0.5947712418300654,17,0.6086956521739131,1315.6300140004605,0.7511908068170922,3,0.6,3,0,0,0,0,0,16,0.6470588235294118,2,1,236.5,0.8343685300207039,0,0,246,0.8312236286919831,100,1,0,0,"6.327",Undefined
json-file-store-6aada66,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/nodert/explore/json-file-store-6aada66/Store.spec.js,"The jfs module save method can autosave the id",175,0.7320261437908496,25,0.9565217391304348,1707.4678269987926,1,4,0.8,4,0.16666666666666666,0,0,0,0,22,1,2,1,276.5,1,0,0,286,1,100,1,0,0,"6.937",Undefined
json-file-store-6aada66,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/nodert/explore/json-file-store-6aada66/Store.spec.js,"The jfs module save method can autosave the id with a custom key",105,0.27450980392156865,9,0.2608695652173913,952.9561489978805,0.5209001387232426,3,0.6,5,0.3333333333333333,0,0,0,0,8,0.17647058823529413,2,1,197.5,0.6728778467908902,0,0,216,0.7046413502109705,100,1,0,0,"6.875",Undefined
json-file-store-6aada66,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/nodert/explore/json-file-store-6aada66/Store.spec.js,"The jfs module save method can autosave the id with a custom generator",105,0.27450980392156865,9,0.2608695652173913,1005.6636000005528,0.5543683184743337,3,0.6,6,0.5,0,0,0,0,8,0.17647058823529413,2,1,132.5,0.40372670807453415,0,0,142,0.3924050632911392,100,1,0,0,"6.967",Undefined
json-file-store-6aada66,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/nodert/explore/json-file-store-6aada66/Store.spec.js,"The jfs module save method can save an object synchronously",98,0.22875816993464052,4,0.043478260869565216,845.0084990002215,0.45235553478012397,3,0.6,6,0.5,0,0,0,0,5,0,2,1,140.5,0.43685300207039335,0,0,150,0.42616033755274263,100,1,0,0,"7.712",Undefined
json-file-store-6aada66,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/nodert/explore/json-file-store-6aada66/Store.spec.js,"The jfs module save method creates a deep copy for the cache",125,0.40522875816993464,9,0.2608695652173913,1274.1927799992263,0.7248789899950073,2,0.4,6,0.5,0,0,0,0,9,0.23529411764705882,2,1,151,0.4803312629399586,0,0,154,0.4430379746835443,100,1,0,0,"7.530",Undefined
json-file-store-6aada66,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/nodert/explore/json-file-store-6aada66/Store.spec.js,"The jfs module get method can load an object",105,0.27450980392156865,9,0.2608695652173913,1098.9092129999772,0.6135774222632301,3,0.6,4,0.16666666666666666,0,0,0,0,8,0.17647058823529413,2,1,139.5,0.432712215320911,0,0,149,0.4219409282700422,100,1,0,0,"7.303",Undefined
json-file-store-6aada66,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/nodert/explore/json-file-store-6aada66/Store.spec.js,"The jfs module get method returns an error if it cannot load an object",140,0.5032679738562091,11,0.34782608695652173,1355.7054299991578,0.7766378963789863,4,0.8,9,1,0,0,0,0,7,0.11764705882352941,2,1,201.5,0.6894409937888198,0,0,219,0.7172995780590717,100,1,0,0,"7.384",Undefined
json-file-store-6aada66,/home/pedroubuntu/coisasNodeRT/NodeRT-OpenSource/projects/nodert/explore/json-file-store-6aada66/Store.spec.js,"The jfs module getSync method can load an object synchronously",101,0.24836601307189543,4,0.043478260869565216,784.9020570004359,0.4141891433728568,2,0.4,3,0,0,0,0,0,5,0,2,1,109,0.3064182194616977,0,0,118,0.2911392405063291,100,1,0,0,"7.651",Undefined
